,offense_type_id,offense_category_id,first_occurrence_date,reported_date,incident_address,geo_x,geo_y,geo_lon,geo_lat,district_id,precinct_id,neighborhood_id,is_crime,is_traffic,victim_count
381965,theft-of-motor-vehicle,auto-theft,2023-08-29 10:00:00,2023-09-11 12:42:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
379066,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-29 09:56:00,2023-08-29 18:13:00,5500 N CENTRAL PARK BLVD,3173339.0,1715830.0,-104.8831151,39.7971459,5,511,central-park,True,False,1
378958,weapon-other-viol,all-other-crimes,2023-08-29 09:44:00,2023-08-29 10:38:00,3113 W AVONDALE DR,3133090.0,1693741.0,-105.0267612,39.7371713,1,122,west-colfax,True,False,1
379073,theft-from-bldg,larceny,2023-08-29 09:40:00,2023-08-29 09:47:00,330 E 10TH AVE,3145518.0,1691860.0,-104.9826089,39.7318216,6,623,capitol-hill,True,False,1
378966,criminal-trespassing,all-other-crimes,2023-08-29 09:30:00,2023-08-29 12:12:00,1550 COURT PL,3143674.0,1695456.0,-104.9890933,39.7417219,6,611,cbd,True,False,1
378965,criminal-trespassing,all-other-crimes,2023-08-29 09:30:00,2023-08-29 09:52:00,7800 E SMITH RD,3169238.0,1705800.0,-104.897946,39.7696879,5,512,central-park,True,False,1
378978,robbery-bank,robbery,2023-08-29 09:25:00,2023-08-29 11:13:00,1920 CHESTNUT PL,3140788.0,1701005.0,-104.9992469,39.756999,6,612,union-station,True,False,1
379095,theft-of-motor-vehicle,auto-theft,2023-08-29 09:00:00,2023-08-29 15:38:00,2401 N ALCOTT ST,3135417.0,1699221.0,-105.0183837,39.7521813,1,121,jefferson-park,True,False,1
379290,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-29 09:00:00,2023-08-30 12:05:00,1380 S BROADWAY ST,3144341.0,1677171.0,-104.9870886,39.6915155,3,313,platt-park,True,False,1
380108,theft-of-motor-vehicle,auto-theft,2023-08-29 09:00:00,2023-09-02 08:04:00,5255 N MEMPHIS ST,3197363.0,1713190.0,-104.7976935,39.78942,5,522,gateway-green-valley-ranch,True,False,1
379499,burglary-residence-no-force,burglary,2023-08-29 09:00:00,2023-08-30 08:59:00,2240 N TAMARAC ST,3170169.0,1698538.0,-104.8948062,39.7497357,5,512,central-park,True,False,1
379317,theft-bicycle,larceny,2023-08-29 08:55:00,2023-08-30 13:05:00,451 N CLERMONT ST,3158879.0,1688982.0,-104.9351685,39.7237025,3,321,hilltop,True,False,1
378936,drug-pcs-other-drug,drug-alcohol,2023-08-29 08:51:00,2023-08-29 09:16:00,E SPEER BLVD / N LOGAN PENNSYLVANIA ALY,3145775.0,1688558.0,-104.9817622,39.7227529,3,311,speer,True,False,1
378930,drug-poss-paraphernalia,drug-alcohol,2023-08-29 08:51:00,2023-08-29 09:16:00,E SPEER BLVD / N LOGAN PENNSYLVANIA ALY,3145775.0,1688558.0,-104.9817622,39.7227529,3,311,speer,True,False,1
378907,criminal-mischief-other,public-disorder,2023-08-29 08:43:00,2023-08-29 10:23:00,1373 N GRANT ST,3145118.0,1694152.0,-104.9839848,39.7381198,6,623,capitol-hill,True,False,1
378915,criminal-mischief-mtr-veh,public-disorder,2023-08-29 08:35:00,2023-08-29 08:46:00,7900 W QUINCY AVE,3116548.0,1657295.0,-105.0861704,39.6373399,4,423,marston,True,False,1
378906,criminal-mischief-other,public-disorder,2023-08-29 08:30:00,2023-08-29 08:38:00,7300 E SEVERN PL,3167929.0,1690745.0,-104.9029546,39.7283833,3,321,lowry-field,True,False,1
378976,robbery-street,robbery,2023-08-29 08:15:00,2023-08-29 09:12:00,E 53RD AVE / N CHAMBERS RD,3193971.0,1713504.0,-104.8097548,39.7903534,5,522,montbello,True,False,1
379090,theft-bicycle,larceny,2023-08-29 07:30:00,2023-08-29 10:38:00,1780 N WASHINGTON ST,3146668.0,1696513.0,-104.9784252,39.7445768,6,621,north-capitol-hill,True,False,1
379041,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-08-29 07:00:00,2023-08-29 12:13:00,1510 E 9TH AVE,3149318.0,1691315.0,-104.9691096,39.7302653,6,622,cheesman-park,True,False,1
379288,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-29 07:00:00,2023-08-30 10:43:00,600 BLK S RALEIGH ST,3128950.0,1682632.0,-105.0416811,39.7067331,4,412,westwood,True,False,1
379123,theft-of-services,larceny,2023-08-29 06:58:00,2023-08-29 07:39:00,24300 E 75TH AVE,3223441.0,1728516.0,-104.7044231,39.8309006,7,759,dia,True,False,1
378919,criminal-mischief-mtr-veh,public-disorder,2023-08-29 06:58:00,2023-08-29 07:39:00,24300 E 75TH AVE,3223441.0,1728516.0,-104.7044231,39.8309006,7,759,dia,True,False,1
379075,theft-from-bldg,larceny,2023-08-29 06:40:00,2023-08-29 07:46:00,815 16TH ST,3142466.0,1697094.0,-104.9933564,39.7462371,6,611,cbd,True,False,1
379124,theft-of-services,larceny,2023-08-29 06:37:00,2023-08-29 07:27:00,24300 E 75TH AVE,3223441.0,1728516.0,-104.7044231,39.8309006,7,759,dia,True,False,1
378995,burglary-residence-by-force,burglary,2023-08-29 06:02:00,2023-08-29 09:23:00,770 N HIGH ST,3150615.0,1690768.0,-104.9645098,39.7287427,3,311,country-club,True,False,1
379546,theft-from-bldg,larceny,2023-08-29 06:00:00,2023-08-31 20:01:00,6985 E CHENANGO AVE,3167418.0,1653305.0,-104.9056421,39.6256113,3,324,southmoor-park,True,False,1
379088,theft-bicycle,larceny,2023-08-29 05:30:00,2023-08-29 07:23:00,1550 N RALEIGH ST,3128933.0,1695392.0,-105.0415127,39.7417621,1,121,west-colfax,True,False,1
380095,theft-of-motor-vehicle,auto-theft,2023-08-29 05:00:00,2023-09-02 23:27:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
380560,theft-of-motor-vehicle,auto-theft,2023-08-29 05:00:00,2023-09-05 18:36:00,6195 N PANASONIC WAY,3201789.0,1720335.0,-104.7817434,39.8089386,5,522,dia,True,False,1
379125,theft-of-services,larceny,2023-08-29 04:00:00,2023-08-29 05:05:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
380885,violation-of-restraining-order,all-other-crimes,2023-08-29 03:43:00,2023-09-06 20:53:00,2811 N VALLEJO ST,3136825.0,1701144.0,-105.0133396,39.7574397,1,113,highland,True,False,1
378990,threats-to-injure,public-disorder,2023-08-29 03:42:00,2023-08-29 06:23:00,2001 N LINCOLN ST,3144403.0,1697658.0,-104.9864567,39.7477555,6,621,five-points,True,False,1
378914,criminal-mischief-other,public-disorder,2023-08-29 03:21:00,2023-08-29 08:52:00,1272 S MILWAUKEE ST,3154197.0,1677907.0,-104.9520506,39.693378,3,312,cory-merrill,True,False,1
379103,theft-of-motor-vehicle,auto-theft,2023-08-29 03:14:00,2023-08-29 14:37:00,4900 S SYRACUSE ST,3168520.0,1653688.0,-104.9017211,39.6266428,3,324,hampden-south,True,False,1
380430,aggravated-assault,aggravated-assault,2023-08-29 02:30:00,2023-09-04 23:05:00,3737 N QUEBEC ST,3167615.0,1705413.0,-104.9037286,39.7686549,2,221,northeast-park-hill,True,False,1
379000,burglary-business-by-force,burglary,2023-08-29 02:30:00,2023-08-29 02:42:00,6460 E YALE AVE,3164683.0,1668330.0,-104.915008,39.6669075,3,323,hampden,True,False,1
379010,burglary-business-by-force,burglary,2023-08-29 02:23:00,2023-08-29 03:56:00,1685 S COLORADO BLVD,3157014.0,1675471.0,-104.9420936,39.6866436,3,312,cory-merrill,True,False,1
379006,burglary-business-by-force,burglary,2023-08-29 02:20:00,2023-08-29 02:28:00,965 S COLORADO BLVD,3157302.0,1680005.0,-104.9409712,39.6990856,3,312,belcaro,True,False,1
379007,burglary-business-by-force,burglary,2023-08-29 02:00:00,2023-08-29 08:22:00,1811 W 13TH AVE,3137601.0,1693867.0,-105.0107189,39.7374516,1,123,lincoln-park,True,False,1
379077,theft-other,larceny,2023-08-29 02:00:00,2023-08-29 11:21:00,13105 E 38TH AVE,3186843.0,1705910.0,-104.8353166,39.7696529,5,512,central-park,True,False,1
379080,theft-other,larceny,2023-08-29 01:57:00,2023-08-29 10:25:00,13105 E 38TH AVE,3186843.0,1705910.0,-104.8353166,39.7696529,5,512,central-park,True,False,1
381235,violation-of-restraining-order,all-other-crimes,2023-08-29 01:00:00,2023-09-08 11:41:00,375 S PERRY ST,3129405.0,1683727.0,-105.0400443,39.7097328,4,412,westwood,True,False,1
378952,weapon-carrying-prohibited,all-other-crimes,2023-08-29 00:49:00,2023-08-29 00:49:00,E COLFAX AVE / N YOSEMITE ST,3173048.0,1695068.0,-104.8846512,39.7401569,2,223,east-colfax,True,False,1
378988,menacing-felony-w-weap,aggravated-assault,2023-08-29 00:44:00,2023-08-29 01:56:00,7780 E 23RD AVE,3169198.0,1698929.0,-104.8982502,39.7508268,5,512,central-park,True,False,1
379320,theft-of-motor-vehicle,auto-theft,2023-08-29 00:44:00,2023-08-30 10:22:00,17900 E 56TH AVE,3202874.0,1716426.0,-104.7779922,39.7981845,5,522,gateway-green-valley-ranch,True,False,1
379085,theft-other,larceny,2023-08-29 00:14:00,2023-08-29 03:02:00,1000 N FEDERAL BLVD,3133697.0,1692313.0,-105.0246294,39.7332425,1,122,sun-valley,True,False,1
379020,theft-shoplift,larceny,2023-08-29 00:03:00,2023-08-29 02:55:00,934 16TH ST,3142109.0,1697318.0,-104.9946215,39.7468574,6,611,cbd,True,False,1
381972,theft-of-motor-vehicle,auto-theft,2023-08-29 00:00:00,2023-09-11 17:47:00,2325 S FILLMORE ST,3153664.0,1670940.0,-104.9540934,39.6742608,3,314,university-park,True,False,1
378994,burglary-safe,burglary,2023-08-29 00:00:00,2023-08-29 05:08:00,0 BLOCK E 11TH AVE,3144253.0,1692568.0,-104.9870924,39.7337849,6,623,capitol-hill,True,False,1
386482,burglary-residence-by-force,burglary,2023-08-29 00:00:00,2023-09-29 09:15:00,3057 W KENTUCKY AVE,3133317.0,1680416.0,-105.0262011,39.7005881,4,412,westwood,True,False,1
379323,theft-of-motor-vehicle,auto-theft,2023-08-29 00:00:00,2023-08-30 11:53:00,3200 BLK N FULTON ST,3177111.0,1703269.0,-104.8700016,39.7625934,5,512,central-park,True,False,1
380780,theft-other,larceny,2023-08-29 00:00:00,2023-09-05 20:47:00,6343 E GIRARD PL,3164075.0,1663852.0,-104.9172698,39.654625,3,323,hampden,True,False,1
378973,homicide-other,murder,2023-08-28 23:21:00,2023-08-29 01:21:00,5100 BLK N LOGAN ST,3145276.0,1713257.0,-104.9830364,39.7905635,1,112,globeville,True,False,1
378949,violation-of-court-order,all-other-crimes,2023-08-28 23:18:00,2023-08-28 23:27:00,3117 W 26TH AVE,3132993.0,1700256.0,-105.0269855,39.7550575,1,121,sloan-lake,True,False,1
378909,criminal-mischief-other,public-disorder,2023-08-28 23:12:00,2023-08-29 01:49:00,16503 E 49TH AVE BLDG F,3197985.0,1711776.0,-104.7955192,39.7855253,5,522,gateway-green-valley-ranch,True,False,1
379053,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-28 23:00:00,2023-08-29 17:27:00,4700 BLK N GRANT ST,3145065.0,1710726.0,-104.9838384,39.7836189,1,112,globeville,True,False,1
379064,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-28 23:00:00,2023-08-29 13:52:00,2550 S MARION ST,3148635.0,1669480.0,-104.9719891,39.6703344,3,313,university,True,False,1
379071,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-28 23:00:00,2023-08-29 07:09:00,17607 E 61ST AVE,3202843.0,1719823.0,-104.7780064,39.8075102,5,522,dia,True,False,1
378943,liquor-possession,drug-alcohol,2023-08-28 22:55:00,2023-08-29 02:29:00,1500 BLOCK N LINCOLN ST,3144535.0,1695150.0,-104.9860378,39.7408685,6,621,north-capitol-hill,True,False,1
378951,violation-of-court-order,all-other-crimes,2023-08-28 22:55:00,2023-08-29 02:29:00,1500 BLOCK N LINCOLN ST,3144535.0,1695150.0,-104.9860378,39.7408685,6,621,north-capitol-hill,True,False,1
378937,drug-pcs-other-drug,drug-alcohol,2023-08-28 22:55:00,2023-08-29 02:29:00,1500 BLOCK N LINCOLN ST,3144535.0,1695150.0,-104.9860378,39.7408685,6,621,north-capitol-hill,True,False,1
378929,drug-poss-paraphernalia,drug-alcohol,2023-08-28 22:55:00,2023-08-29 02:29:00,1500 BLOCK N LINCOLN ST,3144535.0,1695150.0,-104.9860378,39.7408685,6,621,north-capitol-hill,True,False,1
378984,assault-police-simple,other-crimes-against-persons,2023-08-28 22:48:00,2023-08-29 01:21:00,1375 E 19TH AVE,3148621.0,1697091.0,-104.9714682,39.7461326,6,622,city-park-west,True,False,1
379062,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-28 22:40:00,2023-08-29 10:02:00,11701 E 53RD AVE,3182316.0,1714698.0,-104.8511973,39.7938668,5,511,montbello,True,False,1
379069,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-28 22:35:00,2023-08-29 10:44:00,1690 S LINCOLN ST,3144612.0,1675122.0,-104.9861668,39.6858864,3,313,platt-park,True,False,1
378955,weapon-unlawful-discharge-of,all-other-crimes,2023-08-28 22:30:00,2023-08-29 16:58:00,4100 BLOCK E 1ST AVE,3157738.0,1686800.0,-104.9392727,39.7177318,3,321,hilltop,True,False,1
378953,weapon-unlawful-discharge-of,all-other-crimes,2023-08-28 22:25:00,2023-08-29 12:26:00,1200 BLK N CLAYTON ST,3153329.0,1693604.0,-104.9548003,39.7364838,2,213,congress-park,True,False,1
379093,theft-of-motor-vehicle,auto-theft,2023-08-28 22:00:00,2023-08-29 09:55:00,2100 BLK DELGANY ST,3141521.0,1701250.0,-104.996635,39.7576604,6,612,five-points,True,False,1
379111,theft-of-motor-vehicle,auto-theft,2023-08-28 22:00:00,2023-08-29 07:47:00,4600 BLK N IRELAND ST,3209705.0,1709786.0,-104.7538765,39.7798057,5,523,gateway-green-valley-ranch,True,False,1
378957,weapon-unlawful-discharge-of,all-other-crimes,2023-08-28 22:00:00,2023-08-29 13:25:00,1100 BLK N PONTIAC ST,3167211.0,1693000.0,-104.9054547,39.7345866,2,223,montclair,True,False,1
378979,assault-simple,other-crimes-against-persons,2023-08-28 21:49:00,2023-08-28 22:45:00,N PENNSYLVANIA ST / E COLFAX AVE,3145924.0,1694851.0,-104.9811047,39.7400261,6,621,capitol-hill,True,False,1
379055,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-28 21:40:00,2023-08-28 22:51:00,2210 BLAKE ST,3142985.0,1700692.0,-104.9914391,39.7561062,6,612,five-points,True,False,1
379378,criminal-mischief-mtr-veh,public-disorder,2023-08-28 21:30:00,2023-08-31 20:47:00,4086 N QUIVAS ST,3138375.0,1706680.0,-105.0077199,39.7726139,1,111,sunnyside,True,False,1
378974,false-imprisonment,all-other-crimes,2023-08-28 21:07:00,2023-08-29 05:46:00,7005 LEETSDALE DR,3167021.0,1680368.0,-104.9064238,39.6999128,3,322,washington-virginia-vale,True,False,1
379048,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-28 21:00:00,2023-08-29 09:10:00,600 BLK S PERRY ST,3129537.0,1681946.0,-105.0396072,39.7048417,4,412,westwood,True,False,1
379028,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-08-28 21:00:00,2023-08-29 10:55:00,4444 W 13TH AVE,3128041.0,1693425.0,-105.0447196,39.7363746,1,122,west-colfax,True,False,1
379025,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-08-28 21:00:00,2023-08-29 13:45:00,1400 BLK N WOLFF ST,3126830.0,1694656.0,-105.0490038,39.7397706,1,122,west-colfax,True,False,1
379102,theft-of-motor-vehicle,auto-theft,2023-08-28 21:00:00,2023-08-29 13:29:00,2375 S LINDEN CT,3164448.0,1670855.0,-104.9157851,39.6738433,3,323,goldsmith,True,False,1
379287,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-28 21:00:00,2023-08-29 17:32:00,4380 S MONACO ST,3165797.0,1656547.0,-104.9113222,39.6345404,3,324,southmoor-park,True,False,1
378971,criminal-trespassing,all-other-crimes,2023-08-28 20:45:00,2023-08-29 01:03:00,2004 BLAKE ST,3142251.0,1700068.0,-104.994062,39.7544045,6,612,five-points,True,False,1
378962,disturbing-the-peace,public-disorder,2023-08-28 20:45:00,2023-08-29 01:03:00,2004 BLAKE ST,3142251.0,1700068.0,-104.994062,39.7544045,6,612,five-points,True,False,1
379518,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-08-28 20:30:00,2023-08-31 11:55:00,2105 E BUCHTEL BLVD,3151195.0,1674447.0,-104.9627909,39.6839288,3,313,university,True,False,1
386557,theft-from-bldg,larceny,2023-08-28 20:20:00,2023-10-02 12:34:00,3900 N JOLIET ST,3179758.0,1706389.0,-104.8605082,39.7711075,5,512,central-park,True,False,1
377368,drug-poss-paraphernalia,drug-alcohol,2023-08-28 20:05:00,2023-08-28 20:24:00,2200 BLK 19TH ST,3139791.0,1701939.0,-105.0027748,39.759578,6,612,union-station,True,False,1
377114,criminal-mischief-other,public-disorder,2023-08-28 20:05:00,2023-08-28 20:24:00,2200 BLK 19TH ST,3139791.0,1701939.0,-105.0027748,39.759578,6,612,union-station,True,False,1
378998,burglary-residence-by-force,burglary,2023-08-28 20:00:00,2023-08-29 08:09:00,5088 N VERBENA ST,3171342.0,1713755.0,-104.8902715,39.7914868,5,511,central-park,True,False,1
379089,theft-bicycle,larceny,2023-08-28 20:00:00,2023-08-29 15:23:00,1840 MARKET ST,3141900.0,1699182.0,-104.9953279,39.7519776,6,612,union-station,True,False,1
379043,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-08-28 20:00:00,2023-08-28 22:45:00,1205 N OSAGE ST,3139071.0,1693214.0,-105.0055047,39.7356371,1,123,lincoln-park,True,False,1
379063,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-28 20:00:00,2023-08-29 16:13:00,2700 BLK S JOSLIN CT,3123136.0,1667498.0,-105.0626041,39.6652652,4,423,bear-valley,True,False,1
377556,obstructing-govt-operation,all-other-crimes,2023-08-28 19:40:00,2023-08-28 21:24:00,N CROWN BLVD / E ALBROOK DR,3185558.0,1709422.0,-104.8397969,39.7793195,5,521,montbello,True,False,1
377813,assault-simple,other-crimes-against-persons,2023-08-28 19:02:00,2023-08-28 20:20:00,1350 COURT PL,3142982.0,1694876.0,-104.9915655,39.7401404,6,611,cbd,True,False,1
377698,criminal-trespassing,all-other-crimes,2023-08-28 19:02:00,2023-08-28 20:20:00,1350 COURT PL,3142982.0,1694876.0,-104.9915655,39.7401404,6,611,cbd,True,False,1
377659,disturbing-the-peace,public-disorder,2023-08-28 19:02:00,2023-08-28 20:20:00,1350 COURT PL,3142982.0,1694876.0,-104.9915655,39.7401404,6,611,cbd,True,False,1
378764,theft-of-motor-vehicle,auto-theft,2023-08-28 19:00:00,2023-08-28 22:12:00,94 N RAMPART WAY,3169548.0,1687513.0,-104.8972749,39.7194816,3,321,lowry-field,True,False,1
379113,theft-of-motor-vehicle,auto-theft,2023-08-28 19:00:00,2023-08-29 09:38:00,4210 N AIRPORT WAY,3198146.0,1707605.0,-104.7950616,39.774072,5,522,gateway-green-valley-ranch,True,False,1
379117,theft-of-motor-vehicle,auto-theft,2023-08-28 19:00:00,2023-08-29 10:45:00,3300 S TAMARAC DR,3169783.0,1664316.0,-104.8969868,39.6557965,3,323,hampden,True,False,1
378983,assault-simple,other-crimes-against-persons,2023-08-28 18:41:00,2023-08-28 21:39:00,1375 E 19TH AVE,3148621.0,1697091.0,-104.9714682,39.7461326,6,622,city-park-west,True,False,1
377226,criminal-mischief-mtr-veh,public-disorder,2023-08-28 18:35:00,2023-08-28 18:42:00,1000 BLK N SHERMAN ST,3145059.0,1692265.0,-104.9842327,39.7329405,6,623,capitol-hill,True,False,1
379309,theft-from-bldg,larceny,2023-08-28 18:31:00,2023-08-30 16:10:00,701 N PEARL ST,3146228.0,1690311.0,-104.9801161,39.7275581,6,623,capitol-hill,True,False,1
378561,theft-other,larceny,2023-08-28 18:20:00,2023-08-28 18:57:00,1585 N BROADWAY ST,3144125.0,1695393.0,-104.9874908,39.741542,6,611,cbd,True,False,1
377281,criminal-mischief-mtr-veh,public-disorder,2023-08-28 18:15:00,2023-08-28 18:28:00,1200 N CORONA ST,3147924.0,1693152.0,-104.974028,39.7353304,6,623,capitol-hill,True,False,1
379104,theft-of-motor-vehicle,auto-theft,2023-08-28 18:00:00,2023-08-29 06:51:00,4369 S QUEBEC ST,3167799.0,1657740.0,-104.9041863,39.6377797,3,324,hampden-south,True,False,1
378539,theft-other,larceny,2023-08-28 17:41:00,2023-08-28 20:41:00,2330 N BROADWAY ST,3144219.0,1700270.0,-104.9870586,39.7549287,6,621,five-points,True,False,1
379262,theft-shoplift,larceny,2023-08-28 17:39:00,2023-08-30 14:44:00,3030 E 1ST AVE,3154133.0,1686733.0,-104.9520889,39.7176083,3,311,cherry-creek,True,False,1
379298,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-28 17:33:00,2023-08-30 15:29:00,8330 E QUINCY AVE,3171407.0,1657798.0,-104.8913742,39.6378732,3,324,hampden-south,True,False,1
378746,theft-of-motor-vehicle,auto-theft,2023-08-28 17:30:00,2023-08-28 22:01:00,6801 N TOWER RD,3204153.0,1724600.0,-104.7732078,39.8205947,5,522,dia,True,False,1
378935,drug-methampetamine-possess,drug-alcohol,2023-08-28 17:28:00,2023-08-28 21:25:00,3737 N QUEBEC ST,3167615.0,1705413.0,-104.9037286,39.7686549,2,221,northeast-park-hill,True,False,1
377840,assault-simple,other-crimes-against-persons,2023-08-28 17:13:00,2023-08-28 18:02:00,5543 N XANADU ST,3188225.0,1715361.0,-104.8301525,39.7955691,5,521,montbello,True,False,1
379651,criminal-mischief-mtr-veh,public-disorder,2023-08-28 17:00:00,2023-09-01 17:22:00,7970 E NORTHFIELD BLVD,3170061.0,1709927.0,-104.8949206,39.7810021,5,511,central-park,True,False,1
378134,theft-shoplift,larceny,2023-08-28 16:42:00,2023-08-28 18:52:00,323 S BROADWAY ST,3143797.0,1684134.0,-104.9888824,39.7106389,3,312,baker,True,False,1
377684,criminal-trespassing,all-other-crimes,2023-08-28 16:42:00,2023-08-28 18:52:00,323 S BROADWAY ST,3143797.0,1684134.0,-104.9888824,39.7106389,3,312,baker,True,False,1
379329,theft-of-motor-vehicle,auto-theft,2023-08-28 16:40:00,2023-08-29 22:33:00,2424 W CAITHNESS PL,3135911.0,1702198.0,-105.0165705,39.7603465,1,113,highland,True,False,1
377547,violation-of-court-order,all-other-crimes,2023-08-28 16:18:00,2023-08-28 17:10:00,1705 N FRANKLIN ST,3149375.0,1696184.0,-104.9688057,39.7436306,6,622,city-park-west,True,False,1
378959,harassment,public-disorder,2023-08-28 16:16:00,2023-08-28 16:39:00,1500 BLK N FOREST ST,3161242.0,1695217.0,-104.9266281,39.740778,2,222,south-park-hill,True,False,1
379268,theft-shoplift,larceny,2023-08-28 15:55:00,2023-08-30 14:37:00,3030 E 1ST AVE,3154133.0,1686733.0,-104.9520889,39.7176083,3,311,cherry-creek,True,False,1
377904,aggravated-assault,aggravated-assault,2023-08-28 15:55:00,2023-08-28 17:52:00,929 N BANNOCK ST,3143342.0,1691542.0,-104.9903519,39.7309824,6,611,civic-center,True,False,1
378964,disturbing-the-peace,public-disorder,2023-08-28 15:45:00,2023-08-29 09:05:00,10 W 14TH AVE,3143927.0,1693926.0,-104.9882243,39.7375179,6,611,civic-center,True,False,1
378934,drug-methampetamine-possess,drug-alcohol,2023-08-28 15:30:00,2023-08-28 16:48:00,17TH ST / WYNKOOP ST,3140659.0,1699494.0,-104.9997354,39.752853,6,612,union-station,True,False,1
378960,disturbing-the-peace,public-disorder,2023-08-28 15:30:00,2023-08-28 17:21:00,5100 N RACE CT,3150376.0,1712563.0,-104.9649031,39.7885773,2,212,elyria-swansea,True,False,1
377104,criminal-mischief-other,public-disorder,2023-08-28 15:21:00,2023-08-28 18:04:00,1200 BLK N SANTA FE DR,3140879.0,1693399.0,-104.9990725,39.7361178,1,123,lincoln-park,True,False,1
379456,public-order-crimes-other,all-other-crimes,2023-08-28 15:05:00,2023-08-31 16:58:00,1400 BLOCK N CLARKSON ST,3146932.0,1694358.0,-104.9775305,39.7386568,6,623,capitol-hill,True,False,1
379096,theft-of-motor-vehicle,auto-theft,2023-08-28 15:00:00,2023-08-29 07:15:00,2900 BLK N RACE ST,3150947.0,1701626.0,-104.9631013,39.7585444,2,211,whittier,True,False,1
380708,threats-to-injure,public-disorder,2023-08-28 15:00:00,2023-09-06 13:05:00,2024 N CLARKSON ST,3147163.0,1697758.0,-104.9766394,39.7479868,6,621,five-points,True,False,1
379086,theft-other,larceny,2023-08-28 14:50:00,2023-08-28 21:14:00,1591 N JULIAN ST,3131641.0,1695642.0,-105.0318786,39.7424105,1,121,west-colfax,True,False,1
377316,drug-opium-or-deriv-sell,drug-alcohol,2023-08-28 14:25:00,2023-08-28 15:20:00,1996 S FEDERAL BLVD,3133790.0,1673220.0,-105.024654,39.6808267,4,422,college-view-south-platte,True,False,1
377681,criminal-trespassing,all-other-crimes,2023-08-28 14:13:00,2023-08-28 16:12:00,659 N VINE ST,3151094.0,1690040.0,-104.9628221,39.7267365,3,311,country-club,True,False,1
378758,theft-of-motor-vehicle,auto-theft,2023-08-28 14:03:00,2023-08-28 15:26:00,4350 W COLFAX AVE,3128330.0,1694784.0,-105.0436678,39.7401014,1,122,west-colfax,True,False,1
379030,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-08-28 14:00:00,2023-08-29 08:50:00,1590 N GROVE ST,3133089.0,1695697.0,-105.0267285,39.7425409,1,121,west-colfax,True,False,1
380106,theft-of-motor-vehicle,auto-theft,2023-08-28 14:00:00,2023-09-01 23:12:00,8400 PENA BLVD,3231977.0,1735292.0,-104.6738123,39.8492917,7,759,dia,True,False,1
378192,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-08-28 13:45:00,2023-08-28 13:55:00,1041 N OGDEN ST,3147493.0,1692209.0,-104.9755798,39.7327486,6,623,capitol-hill,True,False,1
378969,criminal-trespassing,all-other-crimes,2023-08-28 13:43:00,2023-08-28 14:54:00,1170 N ASH ST,3157991.0,1692654.0,-104.9382447,39.7337979,2,222,hale,True,False,1
378948,violation-of-court-order,all-other-crimes,2023-08-28 13:43:00,2023-08-28 14:54:00,1170 N ASH ST,3157991.0,1692654.0,-104.9382447,39.7337979,2,222,hale,True,False,1
377184,criminal-mischief-mtr-veh,public-disorder,2023-08-28 13:30:00,2023-08-28 16:01:00,5000 BLK W 46TH AVE,3126075.0,1709808.0,-105.0514225,39.7813756,1,111,berkeley,True,False,1
377322,drug-opium-or-deriv-sell,drug-alcohol,2023-08-28 13:30:00,2023-08-28 16:41:00,W AVONDALE DR / W HOWARD PL,3132219.0,1694012.0,-105.0298532,39.7379276,1,122,west-colfax,True,False,1
378597,theft-bicycle,larceny,2023-08-28 13:25:00,2023-08-28 16:55:00,4100 E 8TH AVE,3157706.0,1690941.0,-104.9392956,39.7291002,2,222,hale,True,False,1
380549,theft-of-motor-vehicle,auto-theft,2023-08-28 13:00:00,2023-09-05 12:00:00,648 S PEARL ST,3146280.0,1682001.0,-104.9801003,39.7047447,3,312,washington-park-west,True,False,1
379953,theft-shoplift,larceny,2023-08-28 12:58:00,2023-09-01 07:32:00,3870 N QUEBEC ST,3168333.0,1706036.0,-104.9011599,39.7703522,5,512,central-park,True,False,1
